gunning_fog,pos,neg,neu,Citations,Times Cited,Number Authors,Journal Impact Factor,wc,sc,wps,dic,sixltr,insight,cause,discrep,tentat,certain,quant,numbers,jargon,Retracted
13.55,0.068,0.032,0.9,0,21,6,0.7190000000000001,2881,453,6.359823399558499,0.34571329399514056,981,0.1103783408538702,0.15168344324887192,0.05484206872613676,0.20340159666782368,0.10482471364109684,0.1371051718153419,0.05449496702533842,0.6542867060048594,True
10.99,0.05,0.027000000000000003,0.924,2,36,1,3.677,9770,852,11.467136150234742,0.327021494370522,3099,0.1330603889457523,0.1708290685772774,0.07041965199590583,0.18208802456499487,0.12118730808597747,0.15701125895598772,0.06888433981576254,0.6729785056294779,True
13.23,0.042,0.021,0.937,0,41,9,3.1630000000000003,8379,778,10.769922879177377,0.3588733739109679,2724,0.15467239527389906,0.20670724430122928,0.07745554362095715,0.22854755937462706,0.11528822055137845,0.15670127700202888,0.05466046067549827,0.641126626089032,True
10.38,0.073,0.084,0.843,0,5,1,2.766,17924,1475,12.15186440677966,0.4055456371345682,4408,0.13021646953804955,0.2313099754519081,0.05255523320687346,0.2470988618611917,0.11280964070519972,0.15124972104440973,0.05294577103325152,0.5944543628654317,True
17.4,0.065,0.023,0.912,3,17,7,0.0,1998,157,12.726114649681527,0.33683683683683685,701,0.13813813813813813,0.16516516516516516,0.03953953953953954,0.20270270270270271,0.09509509509509508,0.11811811811811812,0.04254254254254253,0.6631631631631631,True
12.82,0.07400000000000001,0.076,0.8490000000000001,3,28,8,2.766,3214,282,11.397163120567374,0.3120721841941506,1139,0.15059116365899192,0.16988176726820162,0.07902924704418171,0.17579340385812073,0.13036714374611078,0.14219041692594894,0.06347230864965775,0.6879278158058494,True
11.97,0.041,0.019,0.94,0,32,8,0.0,5021,415,12.098795180722892,0.3089026090420235,1788,0.14937263493328026,0.17845050786695876,0.07647878908583948,0.19518024297948616,0.10953993228440548,0.13662617008564032,0.041625174268074085,0.6910973909579765,True
11.43,0.063,0.025,0.913,2,28,8,0.0,2168,161,13.465838509316768,0.3671586715867159,710,0.13145756457564575,0.15498154981549814,0.05119926199261994,0.1886531365313653,0.08671586715867159,0.14022140221402213,0.04474169741697417,0.6328413284132841,True
13.96,0.051,0.041,0.908,5,40,7,4.019,9346,909,10.28162816281628,0.3248448534132249,3105,0.15043869034881233,0.18927883586561087,0.06473357586133105,0.1825379841643484,0.11288251658463512,0.13802696340680504,0.0521078536272202,0.6751551465867751,True
11.87,0.09,0.021,0.89,2,29,3,0.0,3133,189,16.576719576719576,0.35971911905521864,932,0.12511969358442387,0.1978933929141398,0.06415576125119693,0.2049154165336738,0.1021385253750399,0.14395148420044684,0.05713373763166293,0.6402808809447813,True
14.92,0.122,0.015,0.8640000000000001,2,-1,1,0.0,1044,53,19.69811320754717,0.3304597701149425,295,0.12164750957854405,0.1446360153256705,0.04789272030651341,0.1810344827586207,0.11206896551724138,0.1657088122605364,0.04118773946360153,0.6695402298850575,True
16.96,0.061,0.03,0.909,2,27,4,2.766,6458,743,8.691790040376851,0.35645710746361103,1832,0.15376277485289566,0.2002167853824713,0.060545060390213686,0.20346856611954164,0.11489625270981728,0.1596469495199752,0.04444100340662744,0.643542892536389,True
11.56,0.059,0.086,0.855,2,32,5,2.028,4895,393,12.455470737913489,0.2843718079673136,1667,0.140755873340143,0.14157303370786514,0.05842696629213484,0.13953013278855975,0.1160367722165475,0.1284984678243105,0.054954034729315634,0.7156281920326863,True
12.4,0.067,0.087,0.847,0,13,6,0.0,1908,112,17.035714285714285,0.32127882599580715,630,0.0959119496855346,0.15146750524109015,0.03511530398322851,0.19392033542976936,0.08333333333333333,0.1121593291404612,0.046645702306079666,0.6787211740041929,True
15.16,0.048,0.062,0.8909999999999999,5,17,6,2.028,2101,171,12.286549707602338,0.2636839600190385,759,0.10233222275107093,0.11137553545930508,0.033793431699190864,0.12041884816753927,0.08281770585435506,0.11089957163255593,0.030461684911946688,0.7363160399809614,True
12.59,0.08900000000000001,0.006999999999999999,0.903,0,31,7,0.0,5440,484,11.239669421487603,0.3273897058823529,1803,0.1136029411764706,0.19301470588235287,0.044301470588235296,0.21544117647058825,0.1036764705882353,0.13345588235294115,0.03566176470588235,0.6726102941176471,True
12.68,0.04,0.033,0.927,3,16,6,0.0,4722,402,11.74626865671642,0.3072850487081745,1500,0.12854722575180008,0.15501905972045746,0.05336721728081322,0.16878441338415925,0.09572215163066496,0.13278271918678525,0.05082592121982212,0.6927149512918255,True
11.98,0.081,0.026,0.893,4,10,8,3.5039999999999996,4555,225,20.244444444444444,0.34621295279912184,1448,0.1464324917672887,0.19363336992316127,0.07113062568605928,0.21866081229418224,0.1251372118551043,0.1668496158068057,0.06717892425905599,0.6537870472008782,True
11.89,0.078,0.073,0.848,3,47,3,3.5039999999999996,10280,573,17.94066317626527,0.35,3327,0.12811284046692606,0.2,0.05972762645914397,0.19834630350194551,0.1014591439688716,0.14260700389105058,0.04931906614785992,0.65,True
17.79,0.037000000000000005,0.073,0.889,2,40,9,2.766,6163,522,11.806513409961688,0.3199740386175564,1682,0.1801070907025799,0.20817783546973875,0.10303423657309753,0.2039591108226513,0.14603277624533506,0.17329222781113093,0.0799935096543891,0.6800259613824435,True
11.79,0.07200000000000001,0.044,0.884,4,33,10,3.2489999999999997,4270,264,16.174242424242426,0.2946135831381733,1193,0.14426229508196722,0.16229508196721312,0.051288056206088985,0.18524590163934426,0.1,0.12950819672131147,0.0594847775175644,0.7053864168618267,True
11.75,0.064,0.006999999999999999,0.929,3,16,2,3.5039999999999996,2747,185,14.848648648648648,0.322533673097925,868,0.11940298507462685,0.18056061157626505,0.04950855478704042,0.20495085547870406,0.09100837277029487,0.11066618128867856,0.042591918456498006,0.677466326902075,True
14.47,0.087,0.049,0.863,0,9,6,2.766,2280,227,10.044052863436123,0.3087719298245614,698,0.10438596491228072,0.15219298245614035,0.05526315789473684,0.18640350877192985,0.1118421052631579,0.12938596491228072,0.03640350877192984,0.6912280701754385,True
14.21,0.05,0.034,0.917,0,24,6,0.0,2800,153,18.300653594771237,0.3610714285714286,863,0.12357142857142855,0.18964285714285714,0.054285714285714284,0.18785714285714286,0.10535714285714286,0.1525,0.04392857142857143,0.6389285714285714,True
11.4,0.07200000000000001,0.112,0.8170000000000001,0,73,3,1.391,11510,582,19.7766323024055,0.3230234578627281,4515,0.11320590790616855,0.15473501303214596,0.05377932232841008,0.1960903562119896,0.09105125977410948,0.1359687228496959,0.04361424847958297,0.6769765421372719,True
11.44,0.047,0.063,0.89,2,8,5,0.0,5209,496,10.502016129032258,0.32232674217700136,1884,0.10980994432712612,0.15741985025916685,0.04722595507775005,0.17565751583797273,0.11422537915146865,0.14263774236897678,0.0491457093492033,0.6776732578229987,True
10.35,0.06,0.037000000000000005,0.902,0,33,3,0.0,7615,639,11.917057902973394,0.2748522652659225,2396,0.13000656598818122,0.15837163493105713,0.0535784635587656,0.15377544320420222,0.09652002626395273,0.12015758371634933,0.045830597504924485,0.7251477347340775,True
11.01,0.044,0.043,0.913,2,37,4,1.922,8256,531,15.548022598870055,0.3094718992248062,2437,0.1247577519379845,0.18483527131782945,0.053779069767441866,0.18943798449612406,0.09605135658914728,0.11930717054263565,0.04263565891472868,0.6905281007751938,True
12.24,0.042,0.027000000000000003,0.931,14,35,11,6.537000000000001,9177,542,16.931734317343174,0.2810286586030293,2798,0.13555628200937125,0.16312520431513566,0.056990301841560426,0.15331807780320367,0.11332679524899204,0.12574915549743926,0.05001634521085322,0.7189713413969707,True
16.05,0.058,0.056,0.8859999999999999,0,28,4,0.0,2309,366,6.308743169398907,0.35469900389779124,754,0.13122563880467736,0.18059766132524901,0.04720658293633608,0.21134690342139453,0.11346903421394545,0.12732784755305326,0.03724556084885232,0.6453009961022087,True
14.49,0.061,0.121,0.818,0,8,2,0.0,1045,53,19.71698113207547,0.3320574162679426,386,0.13588516746411486,0.18181818181818185,0.05358851674641149,0.17416267942583732,0.10334928229665072,0.15023923444976076,0.042105263157894736,0.6679425837320574,True
11.96,0.061,0.12,0.8190000000000001,0,14,8,2.656,3228,202,15.980198019801982,0.3141263940520446,1253,0.10099132589838908,0.14684014869888476,0.041821561338289966,0.1781288723667906,0.09572490706319704,0.1043990086741016,0.037794299876084264,0.6858736059479553,True
13.98,0.155,0.047,0.7979999999999999,6,7,6,0.484,2012,176,11.431818181818182,0.3240556660039761,688,0.07554671968190854,0.14165009940357853,0.03578528827037773,0.1833996023856859,0.10337972166998012,0.09691848906560636,0.028330019880715707,0.6759443339960238,True
12.16,0.053,0.035,0.913,2,17,3,1.635,3576,207,17.27536231884058,0.3087248322147651,1310,0.14121923937360178,0.1898769574944072,0.05788590604026845,0.16498881431767334,0.104586129753915,0.142337807606264,0.06291946308724833,0.6912751677852349,True
15.01,0.05,0.063,0.887,6,31,12,0.0,6834,471,14.509554140127387,0.3375768217734855,1951,0.14954638571846648,0.1911033069944396,0.07755340942347089,0.1952004682470003,0.1055019022534387,0.12935323383084574,0.06379865378987416,0.6624231782265144,True
12.99,0.073,0.053,0.8740000000000001,0,33,7,2.656,3707,253,14.652173913043475,0.31265173995144324,1295,0.13649851632047474,0.15807930941462098,0.05637982195845698,0.1807391421634745,0.1240895602913407,0.1405449150256272,0.05233342325330456,0.6873482600485568,True
11.32,0.041,0.022,0.937,0,40,1,0.0,4694,316,14.854430379746836,0.30805283340434597,1539,0.1369833830421815,0.19066893907115467,0.07072858968896463,0.18747337025990626,0.12036642522368984,0.14401363442692802,0.06028973157221985,0.6919471665956539,True
16.59,0.029,0.026,0.945,0,10,4,0.0,1346,126,10.682539682539682,0.2800891530460624,350,0.1062407132243685,0.15230312035661214,0.04011887072808321,0.1760772659732541,0.09286775631500743,0.12704309063893016,0.041604754829123326,0.7199108469539376,True
10.61,0.052000000000000005,0.096,0.852,0,52,4,0.852,3995,385,10.376623376623376,0.3787234042553192,1431,0.12991239048811012,0.17872340425531916,0.055819774718397996,0.2127659574468085,0.11514392991239047,0.1669586983729662,0.061827284105131414,0.6212765957446809,True
12.59,0.059,0.173,0.768,2,57,3,1.6640000000000001,4815,230,20.93478260869565,0.311318795430945,1807,0.12668743509865005,0.15597092419522327,0.05316718587746625,0.1833852544132918,0.1019730010384216,0.136656282450675,0.05005192107995846,0.688681204569055,True
13.86,0.043,0.028,0.929,3,36,4,2.766,3903,443,8.81038374717833,0.3310274148091212,1337,0.15090955675121698,0.18293620292083013,0.07122726108121957,0.17909300538047654,0.12093261593645915,0.15372790161414296,0.05226748654880861,0.6689725851908788,True
13.39,0.058,0.057,0.885,2,10,7,2.064,3737,214,17.462616822429908,0.3074658817233075,1499,0.09472839175809472,0.16403532245116406,0.04120952635804121,0.17768263312817767,0.08536259031308538,0.10677013647310676,0.030505753278030505,0.6925341182766925,True
12.56,0.073,0.059,0.868,0,73,3,0.0,7917,439,18.03416856492027,0.3585954275609448,2787,0.12062649993684475,0.17999242137173171,0.06883920677024126,0.21990653025135784,0.10951117847669573,0.14374131615510927,0.05191360363774157,0.6414045724390551,True
15.86,0.05,0.16899999999999998,0.7809999999999999,4,40,5,1.694,3924,437,8.979405034324943,0.35015290519877673,1335,0.10881753312945973,0.14984709480122324,0.06498470948012232,0.15086646279306828,0.09505606523955147,0.13073394495412846,0.03338430173292558,0.6498470948012233,True
12.96,0.061,0.031,0.908,5,32,3,2.42,4908,321,15.289719626168225,0.343520782396088,1686,0.12469437652811735,0.16666666666666666,0.04482477587612062,0.189079054604727,0.10513447432762836,0.15342298288508555,0.041157294213528935,0.656479217603912,True
12.17,0.047,0.053,0.9,0,24,4,1.245,5005,508,9.85236220472441,0.33186813186813185,1839,0.13966033966033967,0.17162837162837166,0.06633366633366633,0.1986013986013986,0.11108891108891107,0.12867132867132866,0.05214785214785215,0.6681318681318682,True
14.66,0.05,0.096,0.8540000000000001,2,32,6,2.028,1936,126,15.365079365079366,0.3367768595041322,628,0.1115702479338843,0.19679752066115705,0.04132231404958678,0.19576446280991736,0.09039256198347108,0.11776859504132232,0.03770661157024793,0.6632231404958677,True
11.34,0.086,0.044,0.87,0,54,2,3.8310000000000004,12849,964,13.32883817427386,0.3517005214413573,4571,0.1400108957895556,0.1996264300723792,0.0649077749241186,0.20740913689781307,0.11051443692116117,0.1419565724959141,0.048019301112927085,0.6482994785586427,True
11.61,0.068,0.091,0.84,0,1,4,2.467,3984,257,15.501945525291829,0.3714859437751004,1226,0.1302710843373494,0.20758032128514056,0.07103413654618472,0.22464859437751009,0.10491967871485944,0.1488453815261044,0.06475903614457831,0.6285140562248996,True
13.22,0.08,0.006,0.914,0,6,4,2.467,1082,71,15.23943661971831,0.3789279112754159,305,0.15064695009242146,0.2033271719038817,0.06839186691312385,0.22181146025878004,0.1090573012939002,0.1377079482439926,0.05360443622920517,0.6210720887245841,True
14.14,0.08900000000000001,0.05,0.861,0,23,9,0.0,2504,306,8.183006535947714,0.3498402555910543,832,0.14416932907348246,0.1757188498402556,0.04153354632587858,0.1757188498402556,0.1042332268370607,0.1361821086261981,0.04752396166134185,0.6501597444089458,True
12.47,0.05,0.059,0.8909999999999999,2,25,4,2.028,4599,515,8.93009708737864,0.3785605566427484,1752,0.13263752989780386,0.1898238747553816,0.05001087192868015,0.18090889323766035,0.0974124809741248,0.14590128288758425,0.03913894324853229,0.6214394433572517,True
14.95,0.065,0.083,0.852,2,40,5,1.143,2330,105,22.190476190476193,0.3347639484978541,939,0.1223175965665236,0.16008583690987124,0.045064377682403435,0.1931330472103004,0.09742489270386266,0.1463519313304721,0.048068669527897005,0.6652360515021459,True
19.33,0.037000000000000005,0.055,0.908,2,11,11,0.0,1384,115,12.034782608695652,0.30491329479768786,507,0.125,0.16040462427745664,0.05419075144508671,0.19002890173410408,0.10621387283236994,0.13078034682080925,0.04985549132947977,0.6950867052023122,True
12.3,0.083,0.03,0.888,3,35,12,0.0,6299,847,7.436835891381347,0.3241784410223845,1966,0.15065883473567232,0.16574059374503888,0.07763137005873948,0.1828861724083188,0.12081282743292585,0.1573265597713923,0.0550881092236863,0.6758215589776155,True
14.84,0.068,0.045,0.887,5,50,2,2.766,5402,392,13.780612244897961,0.3593113661606812,1822,0.12365790447982228,0.16512402813772678,0.04072565716401333,0.1951129211403184,0.11329137356534615,0.15031469825990373,0.047204738985560914,0.6406886338393187,True
13.13,0.068,0.08800000000000001,0.8440000000000001,0,81,2,0.0,8539,443,19.275395033860047,0.353554280360698,3442,0.1324511066869657,0.15669282117343952,0.06113128000936877,0.1987352148963579,0.09298512706405902,0.13479330132333994,0.032907834641058675,0.6464457196393021,True
13.11,0.043,0.033,0.924,0,35,8,4.122,9657,632,15.280063291139241,0.3199751475613545,3303,0.14870042456249352,0.1823547685616651,0.071243657450554,0.1926063995029512,0.12229470850160505,0.1329605467536502,0.06575541058299679,0.6800248524386455,True
11.55,0.045,0.034,0.92,0,24,5,2.656,4316,268,16.104477611940297,0.3113994439295644,1319,0.15523632993512512,0.1913809082483781,0.06302131603336422,0.1872103799814643,0.11260426320667286,0.12859128822984245,0.053521779425393885,0.6886005560704356,True
15.22,0.054000000000000006,0.027000000000000003,0.919,0,18,3,1.492,2772,130,21.323076923076922,0.2658730158730159,1136,0.1075036075036075,0.12445887445887445,0.03896103896103896,0.14393939393939395,0.08333333333333333,0.10678210678210676,0.045093795093795096,0.7341269841269842,True
15.19,0.062,0.047,0.8909999999999999,0,16,4,2.766,3209,191,16.801047120418847,0.3901526955437831,931,0.1364911187285759,0.21128077282642568,0.05172951075101278,0.25085696478653785,0.11966344655655968,0.15300716734185105,0.060766593954502963,0.6098473044562169,True
15.99,0.071,0.017,0.912,0,14,3,0.0,3540,162,21.85185185185185,0.3932203389830509,1090,0.10988700564971753,0.19745762711864406,0.04378531073446328,0.242090395480226,0.1,0.1403954802259887,0.03135593220338983,0.6067796610169491,True
19.37,0.079,0.07,0.851,0,6,3,0.0,785,37,21.21621621621621,0.3452229299363057,294,0.12738853503184713,0.16178343949044585,0.0356687898089172,0.20382165605095545,0.09554140127388536,0.12229299363057325,0.03184713375796178,0.6547770700636943,True
10.46,0.131,0.03,0.8390000000000001,0,16,3,1.41,3158,363,8.699724517906336,0.3483217226092464,1027,0.1440785307156428,0.1830272324255858,0.08233058898036733,0.22165927802406588,0.13236225459151366,0.12919569347688412,0.0759974667511083,0.6516782773907537,True
10.42,0.034,0.039,0.927,0,23,3,1.41,8166,592,13.79391891891892,0.304677932892481,2746,0.09808963997060983,0.14952240999265246,0.03869703649277492,0.16140093068821945,0.07078128826843008,0.09894685280431056,0.03502326720548616,0.6953220671075191,True
11.92,0.051,0.032,0.917,0,38,1,0.0,12976,873,14.86368843069874,0.3347718865598027,3350,0.15243526510480887,0.2283446362515413,0.10442355117139336,0.22241060419235512,0.12638717632552404,0.16769420468557336,0.07614056720098644,0.6652281134401973,True
17.09,0.029,0.018000000000000002,0.953,2,21,6,0.0,5333,648,8.229938271604937,0.4190886930433152,1547,0.2040127507969248,0.2555784736546034,0.06281642602662668,0.2677667354209638,0.1571348209263079,0.1998874929683105,0.06806675417213576,0.5809113069566848,True
